File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid,Fundamental Frequency,Spectral Energy,Spectral Density,Spectral Flatness,Spectral Slope,Harmonic Ratio
all_another_words_sounds\it-IT_La cena è pronta._it-IT_FrancescaV3Voice.wav,0,0.0048066383550974,0.41516113,0.1354820936639118,0.069329925,0.5507774526995614,196.53221482747531,268003.9,0.27883545,0.034115378,-0.00010201495492045867,6853.332465720434
all_another_words_sounds\en-US_What's for dinner tonight__en-US_KevinV3Voice.wav,0,0.0032245718317923,0.37295532,0.1828646173969915,0.056785315,0.4687027051976628,104.47287570471102,151582.33,0.26275158,0.045254447,-9.824957743685587e-05,7241.371890591601
all_sounds\de-DE_Guten Morgen_de-DE_BirgitV2Voice.wav,1,0.0139765879950926,0.57595825,0.1313871473354232,0.11822262,0.3641280617605747,198.89593964649268,547868.9,0.31083256,0.06320917,-0.0001435886269711316,5733.28544771238
all_another_words_sounds\en-US_Have you seen the latest movie__en-US_AllisonExpressive.wav,0,0.031052877736646,0.5252991,0.2664728682170542,0.17621827,0.7052627441105082,287.3109283388988,1575181.6,0.6667019,0.03253755,-0.00018899791558908577,3660.1197303429185
all_another_words_sounds\nl-NL_De film was fantastisch. _nl-NL_MerelV3Voice.wav,0,0.0103556804546304,0.5845337,0.2774177949709864,0.10176286,0.6157991394737283,189.67386345606184,657889.06,0.38175115,0.07233442,-0.00011762707172855944,7501.035424406435
all_another_words_sounds\it-IT_Andiamo al parco._it-IT_FrancescaV2Voice.wav,0,0.0066606178848234,0.50061035,0.1141649048625792,0.08161261,0.5325284119060059,200.96253618792335,387130.53,0.33712152,0.027266921,-0.00013628931443657915,5155.084602780675
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_EmmaExpressive.wav,0,0.0072197589543786,0.39538574,0.1210550742574257,0.08496916,0.5659233932441026,275.5579129302277,286733.38,0.39329353,0.016016506,-0.00014622945915459856,4696.97663605425
all_sounds\de-DE_Wie geht’s__de-DE_DieterVoice.wav,1,0.003468768780048,0.5039673,0.2572227772227772,0.058896255,0.3088347678279557,82.77554772518148,133338.11,0.37235662,0.32511804,-7.680934533545902e-05,6123.546616089803
all_another_words_sounds\ko-KR_점심 뭐 먹을까_ _ko-KR_JinV3Voice.wav,0,0.0018311268848538,0.23739624,0.130595427963849,0.04279167,0.5360430422260619,234.58963773971226,105813.35,0.16554996,0.15698504,-5.399701852590518e-05,13586.330107525759
all_sounds\en-US_How’s it going__en-US_AllisonV2Voice.wav,1,0.008694428121788,0.4119568,0.1464523281596452,0.09324392,0.453331794100379,252.3644007157635,361384.72,0.3391612,0.03171903,-0.00012096570676790306,6553.994099594827
all_sounds\de-DE_Guten Tag_de-DE_DieterV2Voice.wav,1,0.0035520634093841,0.51812744,0.1597402597402597,0.05959919,0.3513335826028881,141.89222932753933,134435.58,0.2939323,0.07643413,-0.00011202442570725438,8031.012898207722
all_another_words_sounds\fr-FR_Comment s'est passée ta journée__fr-FR_NicolasV3Voice.wav,0,0.009720932190046,0.68704224,0.1847770154373928,0.098594785,1.0113570845610569,140.6057066496835,696407.3,0.3794153,0.016174126,-0.00013638439692786032,6027.145193471958
all_sounds\en-US_What’s up__en-US_LisaExpressive.wav,1,0.0271430477804067,0.81225586,0.2004942602040816,0.16475147,0.2665930148419362,192.9753887067756,522982.25,0.7982462,0.025393302,-0.0002969524821340748,2317.1032084202743
all_another_words_sounds\en-GB_I'm off to the shops._en-GB_CharlotteV3Voice.wav,0,0.0063667459604525,0.43792725,0.4147527910685805,0.07979189,0.4951148923738933,215.22148512328332,367899.0,0.41871747,0.09769709,-0.00010719821176435289,7678.898208976385
all_another_words_sounds\fr-CA_As-tu vu la tempête_ _fr-CA_LouiseV3Voice.wav,0,0.0064768401847397,0.6061096,0.2004132231404958,0.08047882,0.5258560093745784,237.41116256228415,361129.7,0.2867177,0.031844012,-0.00010928277520839158,7507.196406992822
all_another_words_sounds\en-GB_I fancy a cuppa._en-GB_JamesV3Voice.wav,0,0.0024501992322853,0.43356323,0.2253443526170798,0.04949949,0.4649168012986647,110.21679536854371,109292.66,0.3057271,0.058524847,-0.00011606599342412932,7447.415610862204
all_another_words_sounds\it-IT_Che tempo fa oggi_ _it-IT_FrancescaVoice.wav,0,0.0117401884735379,0.74871826,0.1547250344845535,0.10835215,0.7503134395892355,190.9471157936654,692889.94,0.48908663,0.23597068,-0.00016531293826449356,3816.1381769602854
all_sounds\en-US_Yo_en-US_AllisonExpressive.wav,1,0.0174341765317049,0.70480347,0.0871448863636363,0.13203853,0.2874299036112348,191.45112798949773,377049.84,0.4261694,0.022663381,-0.0001851216075705198,3432.88570508872
all_sounds\de-DE_Guten Nacht_de-DE_DieterV2Voice.wav,1,0.0033989996161342,0.6051636,0.2074793388429752,0.05830094,0.3096934304991777,139.1123414636657,126346.79,0.24767949,0.0992873,-9.514833025609248e-05,10690.58835727008
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_ErikaV3Voice.wav,0,0.0071429440678867,0.53811646,0.4375494071146245,0.084515944,0.950504337591926,166.2548100766357,499651.75,0.5321811,0.07271512,-9.929951223614029e-05,6064.701829199198
all_sounds\de-DE_Wie geht’s__de-DE_DieterV2Voice.wav,1,0.0021911865131622,0.2826538,0.3210016835016835,0.04681011,0.3425801245390571,122.74596516684436,79969.32,0.25652394,0.089413695,-4.0538996481642675e-05,13508.000456618118
all_another_words_sounds\fr-FR_Je vais faire du shopping._fr-FR_ReneeVoice.wav,0,0.0110889724408501,0.7441406,0.2050940786554972,0.10530419,0.578361014928691,185.4692086338611,652679.6,0.46881595,0.22181845,-0.0001296842387924678,4356.662826435819
all_another_words_sounds\de-DE_Wollen wir ins Kino gehen__de-DE_ErikaV3Voice.wav,0,0.0154089635884423,0.59576416,0.1948680351906158,0.12413285,0.6657364281388305,172.60009824469196,968510.4,0.47736794,0.039766364,-0.00017320482790829202,4239.094694115292
all_sounds\en-GB_Hi_en-GB_CharlotteV3Voice.wav,1,0.0056498311259053,0.40475464,0.2354645354645354,0.07516536,0.2761610675773822,181.0532796635221,173736.48,0.34536174,0.08598441,-0.0001379549270386258,7236.765112473513
all_another_words_sounds\en-US_I need a coffee break._en-US_AllisonV2Voice.wav,0,0.0081656707780284,0.3914795,0.126782798040283,0.0903641,0.5250040439443219,232.95224456305212,460832.2,0.30716583,0.027166476,-0.00012920832037390074,6024.942846510653
